Date,open,high,low,close,volume,daily_return,volatility,ma_50,ma_200,open_outlier,high_outlier,low_outlier,close_outlier,price_consistency
9/29/2022,241.61,246.98,235.68,239.71,18994943,-2.24,3.77,231.0594,306.972975,FALSE,FALSE,FALSE,FALSE,TRUE
9/30/2022,237,242.44,233.26,235.44,11848607,-1.78,3.76,231.2906,305.160225,FALSE,FALSE,FALSE,FALSE,TRUE
10/3/2022,237.85,241.54,232.85,239.04,8657443,1.53,3.74,231.6626,303.330225,FALSE,FALSE,FALSE,FALSE,TRUE
10/4/2022,244.84,245.8,233.25,240.74,13925854,0.71,3.63,232.1072,301.578625,FALSE,FALSE,FALSE,FALSE,TRUE
10/5/2022,238.76,241.59,227.38,236.73,10825633,-1.67,3.52,232.5636,299.828625,FALSE,FALSE,FALSE,FALSE,TRUE
10/6/2022,236.68,244.28,233.91,240.02,9188940,1.39,3.52,232.829,298.060025,FALSE,FALSE,FALSE,FALSE,TRUE
10/7/2022,235.77,237.33,224.28,224.75,9806128,-6.36,3.77,232.8036,296.159175,FALSE,FALSE,FALSE,FALSE,TRUE
10/10/2022,225.64,233.83,224.23,229.98,9991145,2.33,3.8,232.9052,294.237875,FALSE,FALSE,FALSE,FALSE,TRUE
10/11/2022,226.05,230.44,213.7,214.29,15282411,-6.82,3.71,232.6668,292.238875,FALSE,FALSE,FALSE,FALSE,TRUE
10/12/2022,214.3,223.67,212.64,220.87,12952643,3.07,3.72,232.6558,290.277625,FALSE,FALSE,FALSE,FALSE,TRUE
10/13/2022,212.69,234.47,211.73,232.51,17505012,5.27,3.74,232.7714,288.386625,FALSE,FALSE,FALSE,FALSE,TRUE
10/14/2022,237.8,238.8,229.51,230,15293400,-1.08,3.71,232.7732,286.483925,FALSE,FALSE,FALSE,FALSE,TRUE
10/17/2022,234.41,249.92,234.4,245.1,21057824,6.57,3.99,233.1396,284.648975,FALSE,FALSE,FALSE,FALSE,TRUE
10/18/2022,249.8,250.37,237.73,240.86,25776731,-1.73,4.01,233.287,282.841075,FALSE,FALSE,FALSE,FALSE,TRUE
10/19/2022,265,279.3,262.66,272.38,46685255,13.09,4.91,234.1358,281.216125,FALSE,FALSE,FALSE,FALSE,TRUE
10/20/2022,272.78,278.38,266.38,268.16,17207104,-1.55,4.94,234.6168,279.601175,FALSE,FALSE,FALSE,FALSE,TRUE
10/21/2022,268.95,290.75,265.68,289.57,24889055,7.98,5.03,235.5542,278.211425,FALSE,FALSE,FALSE,FALSE,TRUE
10/24/2022,290.23,290.49,280.36,282.45,13326418,-2.46,5.08,236.2172,276.857225,FALSE,FALSE,FALSE,FALSE,TRUE
10/25/2022,286.95,297.59,285.55,291.02,15100718,3.03,5.08,237.0554,275.607025,FALSE,FALSE,FALSE,FALSE,TRUE
10/26/2022,290.04,305.63,288.04,298.62,15749252,2.61,4.75,238.114,274.400875,FALSE,FALSE,FALSE,FALSE,TRUE
10/27/2022,298.33,305.21,294.78,296.94,14612586,-0.56,4.7,239.2298,273.181375,FALSE,FALSE,FALSE,FALSE,TRUE
10/28/2022,297.7,301.19,292.29,295.72,9960547,-0.41,4.66,240.2408,271.973875,FALSE,FALSE,FALSE,FALSE,TRUE
10/31/2022,295.13,297.62,289.5,291.88,7505133,-1.3,4.7,241.2552,270.837275,FALSE,FALSE,FALSE,FALSE,TRUE
11/1/2022,296.17,299.7,286.42,286.75,6916424,-1.76,4.74,242.4594,269.642575,FALSE,FALSE,FALSE,FALSE,TRUE
11/2/2022,286.4,287.33,272.84,273,10367620,-4.8,4.88,243.4284,268.453575,FALSE,FALSE,FALSE,FALSE,TRUE
11/3/2022,271.25,276.29,268.8,269.06,7057350,-1.44,4.91,244.2174,267.219575,FALSE,FALSE,FALSE,FALSE,TRUE
11/4/2022,272.02,274.97,255.32,260.79,11124694,-3.07,4.71,244.7536,265.982275,FALSE,FALSE,FALSE,FALSE,TRUE
11/7/2022,261.06,261.15,252.09,258.6,7927033,-0.84,4.71,245.46,265.287775,FALSE,FALSE,FALSE,FALSE,TRUE
11/8/2022,259.92,266.08,256.88,263.46,7683826,1.88,4.37,246.2378,264.669325,FALSE,FALSE,FALSE,FALSE,TRUE
11/9/2022,259.66,260.9,254.22,254.66,7265994,-3.34,4.45,246.918,264.110525,FALSE,FALSE,FALSE,FALSE,TRUE
11/10/2022,265.99,275.36,260.09,274.97,9667323,7.98,4.63,247.9462,263.686875,FALSE,FALSE,FALSE,FALSE,TRUE
11/11/2022,274.47,290.66,271.56,290.13,9573834,5.51,4.72,249.148,263.204025,FALSE,FALSE,FALSE,FALSE,TRUE
11/14/2022,290,311,288.19,299.27,17973398,3.15,4.57,250.6112,262.778575,FALSE,FALSE,FALSE,FALSE,TRUE
11/15/2022,309.2,312.71,302.55,310.2,14626932,3.65,4.56,252.4474,262.193875,FALSE,FALSE,FALSE,FALSE,TRUE
11/16/2022,309.94,310.49,303.61,306.02,8038556,-1.35,3.66,253.9886,261.438325,FALSE,FALSE,FALSE,FALSE,TRUE
11/17/2022,294.72,299.82,291,295.28,9838220,-3.51,3.74,255.3454,260.767325,FALSE,FALSE,FALSE,FALSE,TRUE
11/18/2022,297.33,298,287,287.98,8400108,-2.47,3.36,256.4336,260.179225,FALSE,FALSE,FALSE,FALSE,TRUE
11/21/2022,291,291.87,282.66,285.05,7256507,-1.02,3.32,257.404,259.553625,FALSE,FALSE,FALSE,FALSE,TRUE
11/22/2022,284.99,286.98,277.34,286.69,6245119,0.58,3.25,258.7752,258.976575,FALSE,FALSE,FALSE,FALSE,TRUE
11/23/2022,285.91,292.47,283.76,291.5,5918988,1.68,3.22,260.1228,258.416425,FALSE,FALSE,FALSE,FALSE,TRUE
11/25/2022,289,289.21,284.17,285.54,3235953,-2.04,3.25,261.126,257.779675,FALSE,FALSE,FALSE,FALSE,TRUE
11/28/2022,284,289.55,280.53,281.17,4707049,-1.53,3.26,261.9468,257.154175,FALSE,FALSE,FALSE,FALSE,TRUE
11/29/2022,282.5,282.96,275.94,280.96,5786874,-0.07,3.25,262.6934,256.602425,FALSE,FALSE,FALSE,FALSE,TRUE
11/30/2022,281.37,308.26,280.41,305.53,16070120,8.75,3.78,263.947,256.147225,FALSE,FALSE,FALSE,FALSE,TRUE
12/1/2022,303.99,319.8,303.03,316.95,14664866,3.74,3.65,265.5486,255.694675,FALSE,FALSE,FALSE,FALSE,TRUE
12/2/2022,310.49,321.99,310,320.41,12690602,1.09,3.61,267.2158,255.306325,FALSE,FALSE,FALSE,FALSE,TRUE
12/5/2022,316.46,322.77,310.92,312.59,8423029,-2.44,3.57,268.9394,254.935925,FALSE,FALSE,FALSE,FALSE,TRUE
12/6/2022,311,313.22,303.13,305.56,7195395,-2.25,3.62,270.5692,254.507275,FALSE,FALSE,FALSE,FALSE,TRUE
12/7/2022,306.5,309.61,302.1,308.42,7821634,0.94,3.62,272.2504,254.162475,FALSE,FALSE,FALSE,FALSE,TRUE
12/8/2022,309.11,312.38,304.81,310.26,7205326,0.6,3.48,273.5516,253.876475,FALSE,FALSE,FALSE,FALSE,TRUE
12/9/2022,321.45,329,319.52,320.01,14364032,3.14,3.12,275.1576,253.526375,FALSE,FALSE,FALSE,FALSE,TRUE
12/12/2022,320,323.18,308.85,315.18,10148614,-1.51,2.96,276.7524,253.148275,FALSE,FALSE,FALSE,FALSE,TRUE
12/13/2022,328,332.72,317.2,320.34,10756428,1.64,2.9,278.3784,252.777375,FALSE,FALSE,FALSE,FALSE,TRUE
12/14/2022,318.97,324.71,314.42,317.83,7543291,-0.78,2.81,279.9202,252.435325,FALSE,FALSE,FALSE,FALSE,TRUE
12/15/2022,302.12,303.39,286.55,290.41,17724556,-8.63,3.42,280.9938,251.987225,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/2022,288.76,294.72,288.7,290.71,14080045,0.1,3.33,282.0076,251.600425,FALSE,FALSE,FALSE,FALSE,TRUE
12/19/2022,289.73,292.25,286.13,288.3,6163667,-0.83,3.29,283.2786,251.233275,FALSE,FALSE,FALSE,FALSE,TRUE
12/20/2022,281.24,289.28,280.81,288.19,6918114,-0.04,3.28,284.4428,250.922925,FALSE,FALSE,FALSE,FALSE,TRUE
12/21/2022,289.99,300.66,286.5,297.96,6376173,3.39,3.36,286.1162,250.703925,FALSE,FALSE,FALSE,FALSE,TRUE
12/22/2022,298.09,298.88,290.81,297.75,7856192,-0.07,3.34,287.6538,250.398725,FALSE,FALSE,FALSE,FALSE,TRUE
12/23/2022,296.18,298.46,291.91,294.96,4251108,-0.94,3.31,288.9029,250.0897,FALSE,FALSE,FALSE,FALSE,TRUE
12/27/2022,293.19,293.57,282.13,284.17,5778098,-3.66,3.4,289.9863,249.80895,FALSE,FALSE,FALSE,FALSE,TRUE
12/28/2022,281.92,285.19,273.41,276.88,5964369,-2.57,3.45,290.6219,249.5383,FALSE,FALSE,FALSE,FALSE,TRUE
12/29/2022,283.18,295.5,281.01,291.12,9588527,5.14,3.04,291.6271,249.27515,FALSE,FALSE,FALSE,FALSE,TRUE
12/30/2022,285.53,295.01,283.22,294.88,7566892,1.29,2.92,292.0771,248.9619,FALSE,FALSE,FALSE,FALSE,TRUE
1/3/2023,298.06,298.39,288.7,294.95,6763964,0.02,2.91,292.6129,248.57965,FALSE,FALSE,FALSE,FALSE,TRUE
1/4/2023,298.24,311.14,295.51,309.41,9345054,4.9,3.09,293.0097,248.2237,FALSE,FALSE,FALSE,FALSE,TRUE
1/5/2023,307,314.18,304.54,309.7,8328390,0.09,3.04,293.5547,247.89925,FALSE,FALSE,FALSE,FALSE,TRUE
1/6/2023,311.57,316.77,303.69,315.55,8959839,1.89,3.07,294.0453,247.5624,FALSE,FALSE,FALSE,FALSE,TRUE
1/9/2023,316.83,321.7,313.22,315.17,6766628,-0.12,3.06,294.3763,247.2658,FALSE,FALSE,FALSE,FALSE,TRUE
1/10/2023,311.07,329.35,311.07,327.54,13072286,3.92,3.11,294.9883,247.02495,FALSE,FALSE,FALSE,FALSE,TRUE
1/11/2023,326.5,328.88,321.35,327.26,9579681,-0.09,3.09,295.6191,246.792,FALSE,FALSE,FALSE,FALSE,TRUE
1/12/2023,332.5,332.95,323.14,330.13,10856246,0.88,3.07,296.3841,246.5501,FALSE,FALSE,FALSE,FALSE,TRUE
1/13/2023,329.97,336.65,328.88,332.82,8286816,0.81,3.07,297.3055,246.2551,FALSE,FALSE,FALSE,FALSE,TRUE
1/17/2023,331.08,332.5,323.6,326.22,9246987,-1.98,2.32,298.3699,245.97885,FALSE,FALSE,FALSE,FALSE,TRUE
1/18/2023,326.75,330.08,321.25,326.33,7814115,0.03,2.32,299.5153,245.73755,FALSE,FALSE,FALSE,FALSE,TRUE
1/19/2023,322.57,324.89,313.39,315.78,18008195,-3.23,2.46,300.6151,245.4491,FALSE,FALSE,FALSE,FALSE,TRUE
1/20/2023,336.79,344,332.62,342.5,28430339,8.46,3.03,302.2931,245.2041,FALSE,FALSE,FALSE,FALSE,TRUE
1/23/2023,341.72,362.25,340.63,357.42,15646853,4.36,3.08,304.1723,245.09045,FALSE,FALSE,FALSE,FALSE,TRUE
1/24/2023,357.53,365.65,355.14,363.83,11796528,1.79,3.07,306.3557,245.06785,FALSE,FALSE,FALSE,FALSE,TRUE
1/25/2023,360.57,368.9,358.5,367.96,7766907,1.14,3.04,308.2155,245.0969,FALSE,FALSE,FALSE,FALSE,TRUE
1/26/2023,368.77,369.02,361.7,364.87,8256844,-0.84,2.86,309.7103,245.14185,FALSE,FALSE,FALSE,FALSE,TRUE
1/27/2023,363.2,365.92,360.59,360.77,6703548,-1.12,2.78,310.9403,245.2057,FALSE,FALSE,FALSE,FALSE,TRUE
1/30/2023,358.44,360.95,352.86,353.11,5127593,-2.12,2.73,311.7985,245.25075,FALSE,FALSE,FALSE,FALSE,TRUE
1/31/2023,349.98,355.95,348.71,353.86,5660738,0.21,2.74,312.7553,245.2679,FALSE,FALSE,FALSE,FALSE,TRUE
2/1/2023,353.86,365.38,349.91,361.99,8005170,2.3,2.74,314.0895,245.3722,FALSE,FALSE,FALSE,FALSE,TRUE
2/2/2023,365.16,368.32,358.43,366.89,7856952,1.35,2.59,315.6677,245.51735,FALSE,FALSE,FALSE,FALSE,TRUE
2/3/2023,359.08,379.43,359,365.9,9402034,-0.27,2.6,317.2847,245.6038,FALSE,FALSE,FALSE,FALSE,TRUE
2/6/2023,363.64,368.45,360.68,361.48,4994942,-1.21,2.63,318.7805,246.28025,FALSE,FALSE,FALSE,FALSE,TRUE
2/7/2023,358.51,364.18,354.18,362.95,6289368,0.41,2.62,320.2095,247.0039,FALSE,FALSE,FALSE,FALSE,TRUE
2/8/2023,360.02,368.19,358.31,366.83,6253179,1.07,2.52,321.8353,247.76045,FALSE,FALSE,FALSE,FALSE,TRUE
2/9/2023,372.41,373.83,361.74,362.5,6901100,-1.18,2.54,323.4619,248.5234,FALSE,FALSE,FALSE,FALSE,TRUE
2/10/2023,359.16,362.14,347.14,347.36,7291096,-4.18,2.75,324.7899,249.2682,FALSE,FALSE,FALSE,FALSE,TRUE
2/13/2023,349.5,359.7,344.25,358.57,7134445,3.23,2.83,325.8507,250.11835,FALSE,FALSE,FALSE,FALSE,TRUE
2/14/2023,357.55,363.75,353.4,359.96,4624758,0.39,2.77,326.7109,250.92055,FALSE,FALSE,FALSE,FALSE,TRUE
2/15/2023,356.63,362.88,354.24,361.42,3969945,0.41,2.77,327.5311,251.77585,FALSE,FALSE,FALSE,FALSE,TRUE
2/16/2023,355,361.5,350.31,350.71,5215726,-2.96,2.75,328.2935,252.5321,FALSE,FALSE,FALSE,FALSE,TRUE
2/17/2023,347.9,349,342.44,347.96,5294727,-0.78,2.04,329.1415,253.27255,FALSE,FALSE,FALSE,FALSE,TRUE
2/21/2023,342.85,344.13,336.42,337.5,5710292,-3.01,1.89,329.7231,253.94,FALSE,FALSE,FALSE,FALSE,TRUE
2/22/2023,337.5,341.91,332.82,334.88,4546249,-0.78,1.82,330.2155,254.6728,FALSE,FALSE,FALSE,FALSE,TRUE
2/23/2023,331.23,331.28,314.3,323.65,13238673,-3.35,1.9,330.2883,255.3862,FALSE,FALSE,FALSE,FALSE,TRUE
2/24/2023,319.3,321.5,314.52,317.15,6830692,-2.01,1.92,330.3277,256.10645,FALSE,FALSE,FALSE,FALSE,TRUE
2/27/2023,323.87,330,322.12,323.03,6142580,1.85,2,330.3815,256.8333,FALSE,FALSE,FALSE,FALSE,TRUE
2/28/2023,323.7,327.62,321.17,322.13,3676075,-0.28,1.97,330.4675,257.6121,FALSE,FALSE,FALSE,FALSE,TRUE
3/1/2023,321.55,326.6,312.36,313.48,4911311,-2.69,2.02,330.9289,258.30795,FALSE,FALSE,FALSE,FALSE,TRUE
3/2/2023,310.96,315.57,310.38,311.88,4921053,-0.51,1.91,331.3523,258.92915,FALSE,FALSE,FALSE,FALSE,TRUE
3/3/2023,315.45,317.49,310.82,315.18,5953319,1.06,1.89,331.8899,259.5725,FALSE,FALSE,FALSE,FALSE,TRUE
3/6/2023,317,323.3,311.84,312.03,5660743,-1,1.89,332.3667,260.17985,FALSE,FALSE,FALSE,FALSE,TRUE
3/7/2023,312.68,314.3,306.62,308.47,4553082,-1.14,1.89,332.5769,260.83625,FALSE,FALSE,FALSE,FALSE,TRUE
3/8/2023,309.29,311.83,305.75,311.79,3479474,1.08,1.91,332.8577,261.4778,FALSE,FALSE,FALSE,FALSE,TRUE
3/9/2023,312.08,312.51,294.88,297.78,7443350,-4.49,2.04,332.914,262.03495,FALSE,FALSE,FALSE,FALSE,TRUE
3/10/2023,297.9,298.79,289,292.76,5759315,-1.69,2.04,333.0858,262.56155,FALSE,FALSE,FALSE,FALSE,TRUE
3/13/2023,287.34,299.24,285.33,293.51,6292385,0.26,1.92,333.4184,263.1274,FALSE,FALSE,FALSE,FALSE,TRUE
3/14/2023,295.97,297.45,290.31,294.94,5956692,0.49,1.7,333.4948,263.66295,FALSE,FALSE,FALSE,FALSE,TRUE
3/15/2023,292.51,306.31,292.28,303.79,9215340,3,1.9,333.673,264.2249,FALSE,FALSE,FALSE,FALSE,TRUE
3/16/2023,304.75,316.6,301.71,310.06,7912371,2.06,1.99,333.9752,264.79925,FALSE,FALSE,FALSE,FALSE,TRUE
3/17/2023,310.06,310.76,300,303.5,6918777,-2.12,1.95,333.857,265.32955,FALSE,FALSE,FALSE,FALSE,TRUE
3/20/2023,299.79,307.5,296,305.13,5113430,0.54,1.97,333.7656,265.89065,FALSE,FALSE,FALSE,FALSE,TRUE
3/21/2023,306.32,307.92,300.43,305.79,4886279,0.22,1.9,333.5704,266.39415,FALSE,FALSE,FALSE,FALSE,TRUE
3/22/2023,306.31,306.45,293.54,293.9,5808035,-3.89,2.04,333.145,266.86875,FALSE,FALSE,FALSE,FALSE,TRUE
3/23/2023,304.68,322.78,304.14,320.37,15653347,9.01,2.88,333.0016,267.4849,FALSE,FALSE,FALSE,FALSE,TRUE
3/24/2023,320.63,331.83,320.63,328.39,13004085,2.5,2.89,333.0242,268.1338,FALSE,FALSE,FALSE,FALSE,TRUE
3/27/2023,327.55,336.44,324.41,327.66,8625763,-0.22,2.86,332.9748,268.75795,FALSE,FALSE,FALSE,FALSE,TRUE
3/28/2023,326.06,333.32,321.28,323.52,6489388,-1.26,2.88,332.7888,269.4117,FALSE,FALSE,FALSE,FALSE,TRUE
3/29/2023,326.29,332.85,325.73,332.03,6287336,2.63,2.86,332.905,270.15715,FALSE,FALSE,FALSE,FALSE,TRUE
3/30/2023,340.27,343.29,335.3,338.43,7131468,1.93,2.87,333.147,271.00085,FALSE,FALSE,FALSE,FALSE,TRUE
3/31/2023,340.05,345.84,337.2,345.48,5610161,2.08,2.89,333.741,271.89055,FALSE,FALSE,FALSE,FALSE,TRUE
4/3/2023,341.83,348.58,340.4,348.28,4413650,0.81,2.87,333.8566,272.7314,FALSE,FALSE,FALSE,FALSE,TRUE
4/4/2023,348.49,349.8,343.95,346.75,3298072,-0.44,2.85,333.6432,273.5984,FALSE,FALSE,FALSE,FALSE,TRUE
4/5/2023,345.3,345.43,336.25,342.35,4205545,-1.27,2.88,333.2136,274.4326,FALSE,FALSE,FALSE,FALSE,TRUE
4/6/2023,339.34,340.48,332.63,339.33,4660542,-0.88,2.66,332.641,275.2747,FALSE,FALSE,FALSE,FALSE,TRUE
4/10/2023,335.27,339.88,333.36,338.99,2657898,-0.1,2.61,332.1234,276.0752,FALSE,FALSE,FALSE,FALSE,TRUE
4/11/2023,343.45,347.14,337.64,338.21,4044778,-0.23,2.61,331.6722,276.8577,FALSE,FALSE,FALSE,FALSE,TRUE
4/12/2023,340.81,342.8,330.04,331.03,3965440,-2.12,2.69,331.2306,277.5586,FALSE,FALSE,FALSE,FALSE,TRUE
4/13/2023,339.99,346.43,338.75,346.19,7406437,4.58,2.79,331.0772,278.34385,FALSE,FALSE,FALSE,FALSE,TRUE
4/14/2023,342.94,344.85,336.41,338.63,5350508,-2.18,2.84,330.61,279.139,FALSE,FALSE,FALSE,FALSE,TRUE
4/17/2023,338,338.39,327.5,332.72,6104222,-1.75,2.82,329.9266,279.9108,FALSE,FALSE,FALSE,FALSE,TRUE
4/18/2023,335,337.19,330.5,333.7,17944496,0.29,2.82,329.2826,280.70495,FALSE,FALSE,FALSE,FALSE,TRUE
4/19/2023,324.21,325.75,316.1,323.12,22128267,-3.17,2.94,328.5154,281.4208,FALSE,FALSE,FALSE,FALSE,TRUE
4/20/2023,320.39,331.43,318.33,325.35,9947800,0.69,2.77,327.7634,282.11815,FALSE,FALSE,FALSE,FALSE,TRUE
4/21/2023,323,328.29,319.5,327.98,6348000,0.81,1.92,326.9864,282.83775,FALSE,FALSE,FALSE,FALSE,TRUE
4/24/2023,330.2,334.66,326.75,329.02,5586627,0.32,1.84,326.3168,283.5365,FALSE,FALSE,FALSE,FALSE,TRUE
4/25/2023,328.5,328.66,321.1,322.55,5426642,-1.97,1.9,325.8206,284.214375,FALSE,FALSE,FALSE,FALSE,TRUE
4/26/2023,321.36,325.9,320.47,321.15,4613351,-0.43,1.88,325.0722,284.933425,FALSE,FALSE,FALSE,FALSE,TRUE
4/27/2023,324.3,327.45,317.44,325.85,5618768,1.46,1.81,324.39,285.690425,FALSE,FALSE,FALSE,FALSE,TRUE
4/28/2023,325.24,330.81,324,329.93,4228374,1.25,1.77,323.7602,286.457275,FALSE,FALSE,FALSE,FALSE,TRUE
5/1/2023,329.44,331.23,318.09,324.12,5341484,-1.76,1.73,323.2284,287.203975,FALSE,FALSE,FALSE,FALSE,TRUE
5/2/2023,325,326.07,315.62,317.55,4318612,-2.03,1.75,322.6202,287.846175,FALSE,FALSE,FALSE,FALSE,TRUE
5/3/2023,317.55,324.62,315.85,319.3,5064057,0.55,1.77,322.2562,288.488075,FALSE,FALSE,FALSE,FALSE,TRUE
5/4/2023,319.01,323.61,317.95,320.78,3879657,0.46,1.76,321.9742,289.083825,FALSE,FALSE,FALSE,FALSE,TRUE
5/5/2023,323.61,324.15,319.44,322.76,3990637,0.62,1.77,321.9564,289.615425,FALSE,FALSE,FALSE,FALSE,TRUE
5/8/2023,322.99,332.56,322.03,331.21,5488593,2.62,1.88,322.2376,290.152075,FALSE,FALSE,FALSE,FALSE,TRUE
5/9/2023,330.67,336.32,329.74,332.14,5544852,0.28,1.88,322.4198,290.710575,FALSE,FALSE,FALSE,FALSE,TRUE
5/10/2023,335.21,337.11,329.51,335.42,4289897,0.99,1.83,322.6856,291.295125,FALSE,FALSE,FALSE,FALSE,TRUE
5/11/2023,334.98,345.47,331.84,344.76,8033531,2.78,1.63,323.3112,291.949375,FALSE,FALSE,FALSE,FALSE,TRUE
5/12/2023,344.76,348.17,337.36,339.89,6082360,-1.41,1.59,323.8714,292.515075,FALSE,FALSE,FALSE,FALSE,TRUE
5/15/2023,340.62,341.9,335.54,335.89,3652970,-1.18,1.56,324.2856,293.064425,FALSE,FALSE,FALSE,FALSE,TRUE
5/16/2023,334,335.17,331.91,333.75,3334863,-0.64,1.57,324.72,293.608675,FALSE,FALSE,FALSE,FALSE,TRUE
5/17/2023,331.76,341.38,329.62,339.96,3958807,1.86,1.43,325.3498,294.177425,FALSE,FALSE,FALSE,FALSE,TRUE
5/18/2023,347.25,375.87,346.37,371.29,20925235,9.22,2.46,326.5398,294.926775,FALSE,FALSE,FALSE,FALSE,TRUE
5/19/2023,369.86,369.99,363.81,365.36,7859703,-1.6,2.51,327.8914,295.619925,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/2023,365.36,372.01,362.5,363.01,5406420,-0.64,2.53,329.2964,296.285425,FALSE,FALSE,FALSE,FALSE,TRUE
5/23/2023,360.24,364.17,354.31,355.99,6866078,-1.93,2.52,330.546,296.931475,FALSE,FALSE,FALSE,FALSE,TRUE
5/24/2023,356.93,367.15,356.62,364.85,7973316,2.49,2.55,331.9442,297.588275,FALSE,FALSE,FALSE,FALSE,TRUE
5/25/2023,359.61,367.45,357.42,359,6263105,-1.6,2.59,333.0484,298.233575,FALSE,FALSE,FALSE,FALSE,TRUE
5/26/2023,361.1,383.76,356,378.88,9360436,5.54,2.82,334.4248,298.907425,FALSE,FALSE,FALSE,FALSE,TRUE
5/30/2023,397.48,405.11,385.79,392.98,10864990,3.72,2.83,336.2144,299.658825,FALSE,FALSE,FALSE,FALSE,TRUE
5/31/2023,391.89,396.26,388.91,395.23,6961382,0.57,2.75,338.0164,300.388475,FALSE,FALSE,FALSE,FALSE,TRUE
6/1/2023,397.41,407.52,393.08,403.13,7160145,2,2.75,339.9632,301.158575,FALSE,FALSE,FALSE,FALSE,TRUE
6/2/2023,402.89,406.58,395.9,400.47,5902381,-0.66,2.78,342.0946,301.932475,FALSE,FALSE,FALSE,FALSE,TRUE
6/5/2023,400.47,413.86,400.15,403.54,7247413,0.77,2.78,343.758,302.744425,FALSE,FALSE,FALSE,FALSE,TRUE
6/6/2023,405,405.12,396.93,399.29,4991532,-1.05,2.79,345.176,303.515025,FALSE,FALSE,FALSE,FALSE,TRUE
6/7/2023,410.43,418.95,399.23,399.77,11932392,0.12,2.8,346.6182,304.308075,FALSE,FALSE,FALSE,FALSE,TRUE
6/8/2023,399.77,409.54,396.34,409.37,5991087,2.4,2.82,348.3352,305.222225,FALSE,FALSE,FALSE,FALSE,TRUE
6/9/2023,424.5,425.9,414.76,420.02,12372827,2.6,2.81,350.095,306.199575,FALSE,FALSE,FALSE,FALSE,TRUE
6/12/2023,418.83,424.7,416.57,423.97,5967712,0.94,2.75,351.8058,307.171375,FALSE,FALSE,FALSE,FALSE,TRUE
6/13/2023,430.01,437.27,428.4,435.73,7820535,2.77,2.72,353.6108,308.180125,FALSE,FALSE,FALSE,FALSE,TRUE
6/14/2023,434.99,447.33,433.5,440.86,8413089,1.18,2.68,355.4624,309.268025,FALSE,FALSE,FALSE,FALSE,TRUE
6/15/2023,444.1,448.65,439.5,445.27,7099915,1,2.68,357.4328,310.371525,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2023,446.15,447.51,430.9,431.96,8753740,-2.99,2.14,359.225,311.428075,FALSE,FALSE,FALSE,FALSE,TRUE
6/20/2023,430.18,440,430,434.7,4762313,0.63,2.06,361.1324,312.483775,FALSE,FALSE,FALSE,FALSE,TRUE
6/21/2023,432.65,434.55,422.54,424.45,5146441,-2.36,2.16,362.8416,313.455825,FALSE,FALSE,FALSE,FALSE,TRUE
6/22/2023,422.93,424.71,418.68,422.48,4872246,-0.46,2.09,364.527,314.437675,FALSE,FALSE,FALSE,FALSE,TRUE
6/23/2023,418.59,425.82,417.73,424.02,8298600,0.36,2.06,366.3868,315.465825,FALSE,FALSE,FALSE,FALSE,TRUE
6/26/2023,422.44,430.96,414.9,415.94,4640022,-1.91,2.08,367.7818,316.400725,FALSE,FALSE,FALSE,FALSE,TRUE
6/27/2023,417.39,420.88,411.5,417.08,4818066,0.27,1.74,369.3508,317.348925,FALSE,FALSE,FALSE,FALSE,TRUE
6/28/2023,423.1,437.29,422.89,429.84,8811342,3.06,1.69,371.2932,318.330275,FALSE,FALSE,FALSE,FALSE,TRUE
6/29/2023,434.33,437.85,426.15,428.24,4932310,-0.37,1.7,373.184,319.288825,FALSE,FALSE,FALSE,FALSE,TRUE
6/30/2023,431.1,444.12,431.1,440.49,7346394,2.86,1.75,375.5314,320.400625,FALSE,FALSE,FALSE,FALSE,TRUE
7/3/2023,439.76,441.54,431.62,441.44,3733207,0.22,1.73,377.8532,321.487225,FALSE,FALSE,FALSE,FALSE,TRUE
7/5/2023,444.91,450.97,439.62,445.9,6875414,1.01,1.73,380.2116,322.539825,FALSE,FALSE,FALSE,FALSE,TRUE
7/6/2023,440,442.8,430.72,438.84,4944892,-1.58,1.76,382.408,323.533375,FALSE,FALSE,FALSE,FALSE,TRUE
7/7/2023,438.6,442.32,435.84,438.1,4165144,-0.17,1.77,384.719,324.505725,FALSE,FALSE,FALSE,FALSE,TRUE
7/10/2023,438.52,444.41,436.82,441.71,4251737,0.82,1.71,387.1302,325.500025,FALSE,FALSE,FALSE,FALSE,TRUE
7/11/2023,438.65,440.8,431.04,440.21,4574559,-0.34,1.63,389.4174,326.516725,FALSE,FALSE,FALSE,FALSE,TRUE
7/12/2023,444.55,445.41,437.75,444.05,5731657,0.87,1.63,391.6998,327.551725,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2023,447,451.67,441.18,450.38,6157475,1.43,1.55,394.225,328.671575,FALSE,FALSE,FALSE,FALSE,TRUE
7/14/2023,452.78,456.48,439.7,441.91,7195860,-1.88,1.6,396.7122,329.760775,FALSE,FALSE,FALSE,FALSE,TRUE
7/17/2023,445.57,456.68,445.11,450.05,6901141,1.84,1.63,399.3272,330.889225,FALSE,FALSE,FALSE,FALSE,TRUE
